testcat, modules, coeffset, cstruct, target, cfgstr, max-shift, wsize-in, freq, clbs, luts, ffs, dsps, fmax, logic-levels, power (total), power (static), power (dynamic)
a_and_b, A B, -4095 -4031 -2047 -2015 -1983 -1023 -1007 -991 -511 -495 1, C2, virtex7, HM1-C2-B3489-65-0-A0126-456-0, 6, 16, 200, 19, 49, 46, 0, 354.11, 8  (CARRY4=6 LUT6=2), 0.689, 0.637, 0.052
a_and_b, A B, -4095 -4031 -2047 -2015 -1983 -1023 -1007 -991 -511 -495 1, C2, virtex7, HM1-C2-B3489-65-0-A0126-456-0, 6, 16, 400, 19, 49, 46, 0, 459.14, 9  (CARRY4=7 LUT6=2), 0.741, 0.637, 0.104
a_and_b, A B, -4095 -4031 -2047 -2015 -1983 -1023 -1007 -991 -511 -495 1, C2, virtex7, HM1-C2-B3489-65-0-A0126-456-0, 6, 16, 600, 19, 49, 46, 0, 442.87, 7  (CARRY4=5 LUT6=2), 0.794, 0.638, 0.156
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 4, 200, 9, 23, 21, 0, 407.17, 6  (CARRY4=4 LUT6=2), 0.663, 0.636, 0.027
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 4, 600, 9, 23, 21, 0, 495.29, 5  (CARRY4=3 LUT6=2), 0.718, 0.637, 0.081
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 4, 400, 9, 23, 21, 0, 483.09, 6  (CARRY4=4 LUT6=2), 0.691, 0.637, 0.054
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 5, 200, 9, 25, 23, 0, 375.94, 5  (CARRY4=3 LUT6=2), 0.665, 0.636, 0.029
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 5, 600, 11, 25, 23, 0, 483.33, 5  (CARRY4=3 LUT6=2), 0.724, 0.637, 0.087
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 5, 400, 9, 25, 23, 0, 493.10, 6  (CARRY4=4 LUT6=2), 0.694, 0.637, 0.058
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 6, 200, 12, 27, 25, 0, 383.73, 6  (CARRY4=4 LUT6=2), 0.667, 0.636, 0.031
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 6, 400, 13, 27, 25, 0, 447.43, 6  (CARRY4=4 LUT6=2), 0.698, 0.637, 0.061
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 6, 600, 11, 27, 25, 0, 506.59, 6  (CARRY4=4 LUT6=2), 0.729, 0.637, 0.092
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 7, 200, 13, 29, 27, 0, 381.97, 6  (CARRY4=4 LUT6=2), 0.669, 0.636, 0.032
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 7, 400, 13, 29, 27, 0, 496.03, 6  (CARRY4=4 LUT6=2), 0.702, 0.637, 0.065
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 7, 600, 13, 29, 27, 0, 485.20, 7  (CARRY4=5 LUT6=2), 0.735, 0.637, 0.098
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 8, 200, 12, 31, 29, 0, 371.33, 6  (CARRY4=4 LUT6=2), 0.671, 0.636, 0.034
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 8, 400, 14, 31, 29, 0, 468.38, 5  (CARRY4=3 LUT6=2), 0.706, 0.637, 0.069
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 8, 600, 13, 31, 29, 0, 456.20, 6  (CARRY4=4 LUT6=2), 0.740, 0.637, 0.103
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 10, 200, 15, 35, 33, 0, 321.96, 6  (CARRY4=4 LUT6=2), 0.674, 0.637, 0.038
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 10, 400, 17, 35, 33, 0, 462.96, 7  (CARRY4=5 LUT6=2), 0.713, 0.637, 0.076
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 10, 600, 15, 35, 33, 0, 484.03, 5  (CARRY4=3 LUT6=2), 0.752, 0.637, 0.114
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 12, 200, 16, 39, 37, 0, 366.57, 8  (CARRY4=6 LUT6=2), 0.678, 0.637, 0.042
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 12, 400, 18, 39, 37, 0, 435.16, 7  (CARRY4=5 LUT6=2), 0.721, 0.637, 0.084
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 12, 600, 19, 39, 37, 0, 438.79, 7  (CARRY4=5 LUT6=2), 0.763, 0.638, 0.125
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 16, 200, 18, 47, 45, 0, 338.41, 8  (CARRY4=6 LUT6=2), 0.686, 0.637, 0.049
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 16, 400, 19, 47, 45, 0, 448.03, 9  (CARRY4=7 LUT6=2), 0.736, 0.637, 0.099
a_and_b, A B, 2 514 546 1026 1058 1090 2050 2114 2178 4098 4226, C2, virtex7, HM1-C2-B0257-65-1-A0126-456-1, 6, 16, 600, 24, 47, 45, 0, 439.75, 8  (CARRY4=6 LUT6=2), 0.786, 0.638, 0.148
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 4, 400, 9, 21, 17, 0, 438.79, 6  (CARRY4=4 LUT6=2), 0.691, 0.637, 0.054
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 4, 200, 8, 21, 17, 0, 370.10, 6  (CARRY4=4 LUT6=2), 0.663, 0.636, 0.027
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 4, 600, 11, 21, 17, 0, 451.06, 6  (CARRY4=4 LUT6=2), 0.718, 0.637, 0.081
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 5, 200, 10, 23, 19, 0, 373.27, 7  (CARRY4=5 LUT6=2), 0.665, 0.636, 0.029
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 5, 600, 12, 23, 19, 0, 448.63, 7  (CARRY4=5 LUT6=2), 0.724, 0.637, 0.087
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 5, 400, 12, 23, 19, 0, 434.97, 7  (CARRY4=5 LUT6=2), 0.695, 0.637, 0.058
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 6, 200, 10, 25, 21, 0, 373.97, 7  (CARRY4=5 LUT6=2), 0.667, 0.636, 0.031
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 6, 400, 11, 25, 21, 0, 428.63, 7  (CARRY4=5 LUT6=2), 0.699, 0.637, 0.062
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 6, 600, 11, 25, 21, 0, 428.63, 7  (CARRY4=5 LUT6=2), 0.731, 0.637, 0.093
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 7, 200, 12, 27, 23, 0, 341.18, 7  (CARRY4=5 LUT6=2), 0.669, 0.636, 0.033
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 7, 400, 9, 27, 23, 0, 414.59, 7  (CARRY4=5 LUT6=2), 0.703, 0.637, 0.066
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 7, 600, 9, 27, 23, 0, 414.59, 7  (CARRY4=5 LUT6=2), 0.737, 0.637, 0.099
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 8, 200, 14, 29, 25, 0, 362.32, 7  (CARRY4=5 LUT6=2), 0.672, 0.637, 0.035
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 8, 400, 11, 29, 25, 0, 407.50, 7  (CARRY4=5 LUT6=2), 0.707, 0.637, 0.070
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 8, 600, 11, 29, 25, 0, 410.34, 7  (CARRY4=5 LUT6=2), 0.743, 0.637, 0.105
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 10, 200, 13, 33, 29, 0, 345.54, 6  (CARRY4=4 LUT6=2), 0.676, 0.637, 0.039
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 10, 400, 13, 33, 29, 0, 419.11, 8  (CARRY4=6 LUT6=2), 0.715, 0.637, 0.078
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 10, 600, 12, 33, 29, 0, 424.27, 8  (CARRY4=6 LUT6=2), 0.755, 0.638, 0.118
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 12, 200, 17, 37, 33, 0, 352.36, 8  (CARRY4=6 LUT6=2), 0.680, 0.637, 0.043
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 12, 400, 18, 37, 33, 0, 419.82, 8  (CARRY4=6 LUT6=2), 0.724, 0.637, 0.086
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 12, 600, 13, 37, 33, 0, 415.45, 8  (CARRY4=6 LUT6=2), 0.768, 0.638, 0.130
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 16, 200, 19, 45, 41, 0, 336.02, 8  (CARRY4=6 LUT6=2), 0.688, 0.637, 0.051
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 16, 400, 15, 45, 41, 0, 406.50, 9  (CARRY4=7 LUT6=2), 0.740, 0.637, 0.103
a_and_b, A B, -64 -2 -1 0 1 62 63 64 65 66 68, C2, virtex7, HM1-C2-B0168-01-0-B345b-01-6, 6, 16, 600, 15, 45, 41, 0, 406.50, 9  (CARRY4=7 LUT6=2), 0.792, 0.638, 0.154
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 4, 400, 3, 7, 10, 0, 807.75, 3  (CARRY4=2 LUT6=1), 0.660, 0.636, 0.023
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 4, 200, 3, 7, 10, 0, 807.75, 3  (CARRY4=2 LUT6=1), 0.648, 0.636, 0.012
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 4, 600, 6, 7, 10, 0, 711.24, 3  (CARRY4=2 LUT6=1), 0.672, 0.637, 0.035
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 5, 400, 4, 8, 12, 0, 714.80, 3  (CARRY4=2 LUT6=1), 0.663, 0.636, 0.027
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 5, 200, 4, 8, 12, 0, 680.27, 3  (CARRY4=2 LUT6=1), 0.650, 0.636, 0.013
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 5, 600, 7, 8, 12, 0, 711.24, 3  (CARRY4=2 LUT6=1), 0.677, 0.637, 0.040
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 6, 200, 5, 9, 14, 0, 625.39, 3  (CARRY4=2 LUT6=1), 0.651, 0.636, 0.015
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 6, 400, 5, 9, 14, 0, 647.67, 3  (CARRY4=2 LUT6=1), 0.666, 0.636, 0.030
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 6, 600, 7, 9, 14, 0, 630.12, 2  (CARRY4=1 LUT6=1), 0.682, 0.637, 0.045
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 7, 200, 7, 10, 16, 0, 622.28, 3  (CARRY4=2 LUT6=1), 0.653, 0.636, 0.017
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 7, 400, 7, 10, 16, 0, 705.72, 3  (CARRY4=2 LUT6=1), 0.670, 0.636, 0.033
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 7, 600, 8, 10, 16, 0, 656.60, 3  (CARRY4=2 LUT6=1), 0.687, 0.637, 0.050
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 8, 200, 6, 11, 18, 0, 602.05, 3  (CARRY4=2 LUT6=1), 0.654, 0.636, 0.018
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 8, 400, 6, 11, 18, 0, 655.74, 4  (CARRY4=3 LUT6=1), 0.673, 0.637, 0.036
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 8, 600, 7, 11, 18, 0, 811.03, 4  (CARRY4=3 LUT6=1), 0.691, 0.637, 0.055
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 10, 200, 7, 13, 22, 0, 612.75, 4  (CARRY4=3 LUT6=1), 0.658, 0.636, 0.021
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 10, 400, 7, 13, 22, 0, 638.57, 3  (CARRY4=2 LUT6=1), 0.679, 0.637, 0.043
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 10, 600, 9, 13, 22, 0, 653.59, 4  (CARRY4=3 LUT6=1), 0.701, 0.637, 0.064
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 12, 200, 9, 15, 26, 0, 632.91, 3  (CARRY4=2 LUT6=1), 0.661, 0.636, 0.025
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 12, 400, 9, 15, 26, 0, 651.89, 5  (CARRY4=4 LUT6=1), 0.686, 0.637, 0.049
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 12, 600, 11, 15, 26, 0, 777.60, 5  (CARRY4=4 LUT6=1), 0.711, 0.637, 0.074
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 16, 200, 12, 19, 34, 0, 585.82, 3  (CARRY4=2 LUT6=1), 0.668, 0.636, 0.031
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 16, 400, 12, 19, 34, 0, 647.67, 5  (CARRY4=4 LUT6=1), 0.699, 0.637, 0.062
c_only_all_no_offsetfn, C, -2 1, C1, virtex7, HM1-C1-C2578-1-0, 2, 16, 600, 13, 19, 34, 0, 746.83, 6  (CARRY4=5 LUT6=1), 0.731, 0.637, 0.094
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 4, 400, 5, 8, 11, 0, 672.04, 2  (CARRY4=1 LUT6=1), 0.661, 0.636, 0.025
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 4, 200, 5, 8, 11, 0, 672.49, 3  (CARRY4=2 LUT6=1), 0.649, 0.636, 0.012
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 4, 600, 6, 8, 11, 0, 707.71, 3  (CARRY4=2 LUT6=1), 0.674, 0.637, 0.037
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 5, 400, 5, 9, 13, 0, 681.66, 3  (CARRY4=2 LUT6=1), 0.664, 0.636, 0.027
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 5, 200, 5, 9, 13, 0, 681.66, 3  (CARRY4=2 LUT6=1), 0.650, 0.636, 0.014
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 5, 600, 7, 9, 13, 0, 625.00, 3  (CARRY4=2 LUT6=1), 0.678, 0.637, 0.041
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 6, 200, 6, 10, 15, 0, 672.49, 3  (CARRY4=2 LUT6=1), 0.651, 0.636, 0.015
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 6, 400, 6, 10, 15, 0, 672.49, 3  (CARRY4=2 LUT6=1), 0.667, 0.636, 0.030
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 6, 600, 8, 10, 15, 0, 625.00, 3  (CARRY4=2 LUT6=1), 0.682, 0.637, 0.045
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 7, 200, 7, 11, 17, 0, 649.77, 4  (CARRY4=3 LUT6=1), 0.653, 0.636, 0.016
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 7, 400, 7, 11, 17, 0, 649.77, 4  (CARRY4=3 LUT6=1), 0.669, 0.636, 0.033
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 7, 600, 9, 11, 17, 0, 831.26, 3  (CARRY4=2 LUT6=1), 0.686, 0.637, 0.049
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 8, 200, 7, 12, 19, 0, 613.50, 3  (CARRY4=2 LUT6=1), 0.654, 0.636, 0.018
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 8, 400, 7, 12, 19, 0, 692.52, 4  (CARRY4=3 LUT6=1), 0.672, 0.637, 0.036
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 8, 600, 10, 12, 19, 0, 834.03, 3  (CARRY4=2 LUT6=1), 0.690, 0.637, 0.053
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 10, 200, 9, 14, 23, 0, 619.20, 3  (CARRY4=2 LUT6=1), 0.657, 0.636, 0.021
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 10, 400, 9, 14, 23, 0, 661.38, 3  (CARRY4=2 LUT6=1), 0.678, 0.637, 0.041
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 10, 600, 12, 14, 23, 0, 635.32, 4  (CARRY4=3 LUT6=1), 0.699, 0.637, 0.062
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 12, 200, 7, 16, 27, 0, 585.14, 5  (CARRY4=4 LUT6=1), 0.660, 0.636, 0.023
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 12, 400, 7, 16, 27, 0, 605.33, 3  (CARRY4=2 LUT6=1), 0.683, 0.637, 0.046
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 12, 600, 12, 16, 27, 0, 671.14, 3  (CARRY4=2 LUT6=1), 0.707, 0.637, 0.070
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 16, 200, 11, 20, 35, 0, 583.77, 4  (CARRY4=3 LUT6=1), 0.665, 0.636, 0.029
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 16, 400, 11, 20, 35, 0, 621.50, 5  (CARRY4=4 LUT6=1), 0.695, 0.637, 0.058
c_only_all_no_offsetfn, C, -4 -3 2 4, C1, virtex7, HM1-C1-C0289-0-2, 2, 16, 600, 16, 20, 35, 0, 712.76, 3  (CARRY4=2 LUT6=1), 0.724, 0.637, 0.087
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 4, 600, 6, 8, 11, 0, 805.15, 3  (CARRY4=2 LUT6=1), 0.671, 0.637, 0.035
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 4, 200, 5, 8, 11, 0, 704.23, 3  (CARRY4=2 LUT6=1), 0.648, 0.636, 0.012
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 4, 400, 5, 8, 11, 0, 704.23, 3  (CARRY4=2 LUT6=1), 0.659, 0.636, 0.023
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 5, 200, 5, 9, 13, 0, 670.69, 3  (CARRY4=2 LUT6=1), 0.649, 0.636, 0.013
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 5, 600, 6, 9, 13, 0, 851.79, 3  (CARRY4=2 LUT6=1), 0.675, 0.637, 0.039
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 5, 400, 5, 9, 13, 0, 738.01, 3  (CARRY4=2 LUT6=1), 0.662, 0.636, 0.026
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 6, 200, 6, 10, 15, 0, 652.74, 3  (CARRY4=2 LUT6=1), 0.651, 0.636, 0.014
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 6, 400, 6, 10, 15, 0, 708.22, 3  (CARRY4=2 LUT6=1), 0.665, 0.636, 0.029
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 6, 600, 8, 10, 15, 0, 851.79, 3  (CARRY4=2 LUT6=1), 0.680, 0.637, 0.043
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 7, 200, 6, 11, 17, 0, 662.25, 3  (CARRY4=2 LUT6=1), 0.652, 0.636, 0.016
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 7, 400, 6, 11, 17, 0, 689.66, 3  (CARRY4=2 LUT6=1), 0.668, 0.636, 0.032
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 7, 600, 10, 11, 17, 0, 814.33, 4  (CARRY4=3 LUT6=1), 0.685, 0.637, 0.048
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 8, 200, 7, 12, 19, 0, 688.23, 3  (CARRY4=2 LUT6=1), 0.654, 0.636, 0.017
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 8, 400, 7, 12, 19, 0, 688.23, 3  (CARRY4=2 LUT6=1), 0.671, 0.637, 0.035
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 8, 600, 9, 12, 19, 0, 811.03, 4  (CARRY4=3 LUT6=1), 0.689, 0.637, 0.052
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 10, 200, 8, 14, 23, 0, 619.96, 3  (CARRY4=2 LUT6=1), 0.657, 0.636, 0.020
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 10, 400, 8, 14, 23, 0, 711.74, 4  (CARRY4=3 LUT6=1), 0.677, 0.637, 0.041
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 10, 600, 12, 14, 23, 0, 811.03, 4  (CARRY4=3 LUT6=1), 0.699, 0.637, 0.062
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 12, 200, 7, 16, 27, 0, 689.18, 5  (CARRY4=4 LUT6=1), 0.659, 0.636, 0.023
c_only_all_no_offsetfn, C, 3 4 5 8, C1, virtex7, HM1-C1-C0123-2-0, 2, 12, 400, 7, 16, 27, 0, 689.18, 5  (CARRY4=4 LUT6=1), 0.683, 0.637, 0.046
