testcat, modules, coeffset, cstruct, target, cfgstr, max-shift, wsize-in, freq, clbs, luts, ffs, dsps, fmax, logic-levels, power (total), power (static), power (dynamic)
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 6, 600, 13, 24, 20, 0, 470.37, 6  (CARRY4=4 LUT5=1 LUT6=1), 0.714, 0.637, 0.077
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 7, 200, 11, 26, 22, 0, 382.26, 6  (CARRY4=4 LUT6=2), 0.664, 0.636, 0.028
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 7, 400, 10, 26, 22, 0, 475.96, 6  (CARRY4=4 LUT6=2), 0.692, 0.637, 0.055
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 7, 600, 13, 26, 22, 0, 469.26, 7  (CARRY4=5 LUT6=2), 0.720, 0.637, 0.083
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 8, 200, 11, 28, 24, 0, 390.17, 6  (CARRY4=4 LUT6=2), 0.666, 0.636, 0.030
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 8, 400, 12, 28, 24, 0, 495.29, 7  (CARRY4=5 LUT6=2), 0.696, 0.637, 0.059
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 8, 600, 14, 28, 24, 0, 469.04, 6  (CARRY4=4 LUT6=2), 0.727, 0.637, 0.089
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 10, 200, 14, 32, 28, 0, 372.72, 8  (CARRY4=6 LUT6=2), 0.670, 0.636, 0.034
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 10, 400, 17, 32, 28, 0, 435.54, 7  (CARRY4=5 LUT6=2), 0.704, 0.637, 0.067
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 10, 600, 13, 32, 28, 0, 445.24, 7  (CARRY4=5 LUT6=2), 0.739, 0.637, 0.102
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 12, 200, 14, 36, 32, 0, 362.45, 6  (CARRY4=4 LUT6=2), 0.674, 0.637, 0.038
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 12, 400, 18, 36, 32, 0, 446.23, 7  (CARRY4=5 LUT6=2), 0.712, 0.637, 0.075
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 12, 600, 20, 36, 32, 0, 437.45, 7  (CARRY4=5 LUT6=2), 0.751, 0.637, 0.114
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 16, 200, 16, 44, 40, 0, 358.29, 6  (CARRY4=4 LUT6=2), 0.682, 0.637, 0.046
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 16, 400, 17, 44, 40, 0, 455.58, 7  (CARRY4=5 LUT6=2), 0.729, 0.637, 0.092
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0123-123-2, 4, 16, 600, 21, 44, 40, 0, 472.14, 9  (CARRY4=7 LUT6=2), 0.775, 0.638, 0.138
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 4, 200, 8, 20, 16, 0, 410.68, 6  (CARRY4=4 LUT6=2), 0.658, 0.636, 0.022
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 4, 400, 9, 20, 16, 0, 484.50, 6  (CARRY4=4 LUT6=2), 0.680, 0.637, 0.044
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 4, 600, 8, 20, 16, 0, 532.77, 6  (CARRY4=4 LUT6=2), 0.702, 0.637, 0.065
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 5, 400, 9, 22, 18, 0, 485.67, 5  (CARRY4=3 LUT6=2), 0.684, 0.637, 0.048
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 5, 600, 11, 22, 18, 0, 519.21, 6  (CARRY4=4 LUT6=2), 0.709, 0.637, 0.072
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 5, 200, 10, 22, 18, 0, 407.83, 6  (CARRY4=4 LUT6=2), 0.660, 0.636, 0.024
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 6, 200, 11, 24, 20, 0, 377.50, 6  (CARRY4=4 LUT6=2), 0.662, 0.636, 0.026
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 6, 400, 10, 24, 20, 0, 472.14, 7  (CARRY4=5 LUT6=2), 0.688, 0.637, 0.052
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 6, 600, 13, 24, 20, 0, 470.37, 6  (CARRY4=4 LUT5=1 LUT6=1), 0.715, 0.637, 0.078
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 7, 200, 11, 26, 22, 0, 382.26, 6  (CARRY4=4 LUT6=2), 0.664, 0.636, 0.028
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 7, 400, 10, 26, 22, 0, 475.96, 6  (CARRY4=4 LUT6=2), 0.692, 0.637, 0.056
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 7, 600, 13, 26, 22, 0, 469.26, 7  (CARRY4=5 LUT6=2), 0.721, 0.637, 0.084
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 8, 200, 11, 28, 24, 0, 390.17, 6  (CARRY4=4 LUT6=2), 0.666, 0.636, 0.030
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 8, 400, 12, 28, 24, 0, 495.29, 7  (CARRY4=5 LUT6=2), 0.696, 0.637, 0.060
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 8, 600, 14, 28, 24, 0, 469.04, 6  (CARRY4=4 LUT6=2), 0.727, 0.637, 0.090
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 10, 200, 14, 32, 28, 0, 372.72, 8  (CARRY4=6 LUT6=2), 0.670, 0.636, 0.034
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 10, 400, 17, 32, 28, 0, 435.54, 7  (CARRY4=5 LUT6=2), 0.705, 0.637, 0.068
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 10, 600, 13, 32, 28, 0, 445.24, 7  (CARRY4=5 LUT6=2), 0.739, 0.637, 0.102
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 12, 200, 14, 36, 32, 0, 362.45, 6  (CARRY4=4 LUT6=2), 0.674, 0.637, 0.038
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 12, 400, 18, 36, 32, 0, 446.23, 7  (CARRY4=5 LUT6=2), 0.713, 0.637, 0.076
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 12, 600, 20, 36, 32, 0, 437.45, 7  (CARRY4=5 LUT6=2), 0.752, 0.638, 0.114
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 16, 200, 16, 44, 40, 0, 358.29, 6  (CARRY4=4 LUT6=2), 0.682, 0.637, 0.046
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 16, 400, 17, 44, 40, 0, 455.58, 7  (CARRY4=5 LUT6=2), 0.729, 0.637, 0.092
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0124-123-2, 4, 16, 600, 21, 44, 40, 0, 472.14, 9  (CARRY4=7 LUT6=2), 0.776, 0.638, 0.138
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 4, 200, 8, 20, 16, 0, 410.68, 6  (CARRY4=4 LUT6=2), 0.658, 0.636, 0.022
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 4, 600, 8, 20, 16, 0, 532.77, 6  (CARRY4=4 LUT6=2), 0.702, 0.637, 0.065
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 4, 400, 9, 20, 16, 0, 484.50, 6  (CARRY4=4 LUT6=2), 0.680, 0.637, 0.043
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 5, 600, 11, 22, 18, 0, 519.21, 6  (CARRY4=4 LUT6=2), 0.708, 0.637, 0.071
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 5, 400, 9, 22, 18, 0, 485.67, 5  (CARRY4=3 LUT6=2), 0.684, 0.637, 0.047
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 5, 200, 10, 22, 18, 0, 407.83, 6  (CARRY4=4 LUT6=2), 0.660, 0.636, 0.024
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 6, 200, 11, 24, 20, 0, 377.50, 6  (CARRY4=4 LUT6=2), 0.662, 0.636, 0.026
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 6, 400, 10, 24, 20, 0, 472.14, 7  (CARRY4=5 LUT6=2), 0.688, 0.637, 0.051
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 6, 600, 13, 24, 20, 0, 470.37, 6  (CARRY4=4 LUT5=1 LUT6=1), 0.715, 0.637, 0.078
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 7, 200, 11, 26, 22, 0, 382.26, 6  (CARRY4=4 LUT6=2), 0.664, 0.636, 0.028
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 7, 400, 10, 26, 22, 0, 475.96, 6  (CARRY4=4 LUT6=2), 0.692, 0.637, 0.055
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 7, 600, 13, 26, 22, 0, 469.26, 7  (CARRY4=5 LUT6=2), 0.721, 0.637, 0.083
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 8, 200, 11, 28, 24, 0, 390.17, 6  (CARRY4=4 LUT6=2), 0.666, 0.636, 0.030
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 8, 400, 12, 28, 24, 0, 495.29, 7  (CARRY4=5 LUT6=2), 0.696, 0.637, 0.059
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 8, 600, 14, 28, 24, 0, 469.04, 6  (CARRY4=4 LUT6=2), 0.727, 0.637, 0.090
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 10, 200, 14, 32, 28, 0, 372.72, 8  (CARRY4=6 LUT6=2), 0.670, 0.636, 0.034
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 10, 400, 17, 32, 28, 0, 435.54, 7  (CARRY4=5 LUT6=2), 0.704, 0.637, 0.068
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 10, 600, 13, 32, 28, 0, 445.24, 7  (CARRY4=5 LUT6=2), 0.739, 0.637, 0.102
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 12, 200, 14, 36, 32, 0, 362.45, 6  (CARRY4=4 LUT6=2), 0.674, 0.637, 0.038
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 12, 400, 18, 36, 32, 0, 446.23, 7  (CARRY4=5 LUT6=2), 0.713, 0.637, 0.076
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 12, 600, 20, 36, 32, 0, 437.45, 7  (CARRY4=5 LUT6=2), 0.751, 0.637, 0.114
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 16, 200, 16, 44, 40, 0, 358.29, 6  (CARRY4=4 LUT6=2), 0.682, 0.637, 0.046
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 16, 400, 17, 44, 40, 0, 455.58, 7  (CARRY4=5 LUT6=2), 0.729, 0.637, 0.092
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-23-1-A0125-123-2, 4, 16, 600, 21, 44, 40, 0, 472.14, 9  (CARRY4=7 LUT6=2), 0.776, 0.638, 0.138
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 4, 600, 10, 20, 16, 0, 481.23, 6  (CARRY4=4 LUT6=2), 0.702, 0.637, 0.065
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 4, 200, 8, 20, 16, 0, 411.86, 5  (CARRY4=3 LUT6=2), 0.658, 0.636, 0.022
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 4, 400, 7, 20, 16, 0, 506.84, 5  (CARRY4=3 LUT6=2), 0.680, 0.637, 0.043
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 5, 200, 9, 22, 18, 0, 414.94, 5  (CARRY4=3 LUT5=1 LUT6=1), 0.660, 0.636, 0.024
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 5, 400, 9, 22, 18, 0, 496.52, 6  (CARRY4=4 LUT6=2), 0.684, 0.637, 0.047
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 5, 600, 11, 22, 18, 0, 499.25, 6  (CARRY4=4 LUT6=2), 0.708, 0.637, 0.071
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 6, 200, 11, 24, 20, 0, 390.32, 6  (CARRY4=4 LUT5=1 LUT6=1), 0.662, 0.636, 0.026
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 6, 400, 12, 24, 20, 0, 493.58, 6  (CARRY4=4 LUT6=2), 0.688, 0.637, 0.051
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 6, 600, 12, 24, 20, 0, 479.85, 6  (CARRY4=4 LUT6=2), 0.714, 0.637, 0.077
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 7, 200, 11, 26, 22, 0, 418.06, 6  (CARRY4=4 LUT6=2), 0.664, 0.636, 0.028
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 7, 400, 11, 26, 22, 0, 469.92, 6  (CARRY4=4 LUT6=2), 0.692, 0.637, 0.055
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 7, 600, 13, 26, 22, 0, 471.03, 6  (CARRY4=4 LUT6=2), 0.720, 0.637, 0.083
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 8, 200, 11, 28, 24, 0, 418.41, 6  (CARRY4=4 LUT6=2), 0.666, 0.636, 0.030
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 8, 400, 14, 28, 24, 0, 455.58, 6  (CARRY4=4 LUT6=2), 0.696, 0.637, 0.059
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 8, 600, 15, 28, 24, 0, 462.11, 7  (CARRY4=5 LUT6=2), 0.727, 0.637, 0.090
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 10, 200, 13, 32, 28, 0, 372.30, 6  (CARRY4=4 LUT6=2), 0.670, 0.636, 0.034
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 10, 400, 17, 32, 28, 0, 435.92, 7  (CARRY4=5 LUT6=2), 0.705, 0.637, 0.068
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 10, 600, 13, 32, 28, 0, 470.37, 7  (CARRY4=5 LUT6=2), 0.738, 0.637, 0.101
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 12, 200, 14, 36, 32, 0, 363.50, 6  (CARRY4=4 LUT6=2), 0.674, 0.637, 0.038
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 12, 400, 13, 36, 32, 0, 457.88, 7  (CARRY4=5 LUT6=2), 0.712, 0.637, 0.075
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 12, 600, 13, 36, 32, 0, 482.39, 8  (CARRY4=6 LUT6=2), 0.750, 0.637, 0.113
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 16, 200, 18, 44, 40, 0, 364.83, 8  (CARRY4=6 LUT6=2), 0.682, 0.637, 0.046
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 16, 400, 17, 44, 40, 0, 437.25, 8  (CARRY4=6 LUT6=2), 0.729, 0.637, 0.092
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0123-234-2, 4, 16, 600, 26, 44, 40, 0, 427.35, 9  (CARRY4=7 LUT6=2), 0.777, 0.638, 0.139
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 4, 400, 7, 20, 16, 0, 506.84, 5  (CARRY4=3 LUT6=2), 0.680, 0.637, 0.043
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 4, 200, 8, 20, 16, 0, 411.86, 5  (CARRY4=3 LUT6=2), 0.658, 0.636, 0.022
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 4, 600, 10, 20, 16, 0, 481.23, 6  (CARRY4=4 LUT6=2), 0.702, 0.637, 0.066
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 5, 600, 11, 22, 18, 0, 499.25, 6  (CARRY4=4 LUT6=2), 0.709, 0.637, 0.072
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 5, 400, 9, 22, 18, 0, 496.52, 6  (CARRY4=4 LUT6=2), 0.684, 0.637, 0.048
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 5, 200, 9, 22, 18, 0, 414.94, 5  (CARRY4=3 LUT5=1 LUT6=1), 0.660, 0.636, 0.024
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 6, 200, 11, 24, 20, 0, 390.32, 6  (CARRY4=4 LUT5=1 LUT6=1), 0.662, 0.636, 0.026
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 6, 400, 12, 24, 20, 0, 493.58, 6  (CARRY4=4 LUT6=2), 0.688, 0.637, 0.052
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 6, 600, 12, 24, 20, 0, 479.85, 6  (CARRY4=4 LUT6=2), 0.715, 0.637, 0.078
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 7, 200, 11, 26, 22, 0, 418.06, 6  (CARRY4=4 LUT6=2), 0.664, 0.636, 0.028
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 7, 400, 11, 26, 22, 0, 469.92, 6  (CARRY4=4 LUT6=2), 0.693, 0.637, 0.056
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 7, 600, 13, 26, 22, 0, 471.03, 6  (CARRY4=4 LUT6=2), 0.721, 0.637, 0.084
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 8, 200, 11, 28, 24, 0, 418.41, 6  (CARRY4=4 LUT6=2), 0.666, 0.636, 0.030
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 8, 400, 14, 28, 24, 0, 455.58, 6  (CARRY4=4 LUT6=2), 0.696, 0.637, 0.060
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 8, 600, 15, 28, 24, 0, 462.11, 7  (CARRY4=5 LUT6=2), 0.727, 0.637, 0.090
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 10, 200, 13, 32, 28, 0, 372.30, 6  (CARRY4=4 LUT6=2), 0.670, 0.636, 0.034
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 10, 400, 17, 32, 28, 0, 435.92, 7  (CARRY4=5 LUT6=2), 0.705, 0.637, 0.068
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 10, 600, 13, 32, 28, 0, 470.37, 7  (CARRY4=5 LUT6=2), 0.739, 0.637, 0.102
a_and_b, A B, -44 -20 -12 -8 -4 0 8 12 16 20 28 52, C2, virtex7, HM1-C2-B1368-12-0-A0124-234-2, 4, 12, 200, 14, 36, 32, 0, 363.50, 6  (CARRY4=4 LUT6=2), 0.674, 0.637, 0.038
